file,BLEU,ROUGE_L,ChrF,CodeBLEU,Levenshtein,CodeBERTScore,EmbeddingCosine,CloneJaccard
1.cc,76.26905589090772,79.24528301886792,86.73197775923917,90.4206983179045,511,96.71985507011414,0.9986988306045532,68.10344827586206
10.cc,38.28639703092102,33.83084577114428,64.05512614418485,76.05465567328358,3556,92.1519935131073,0.9975242614746094,37.32394366197183
100.cc,9.808724362591711,24.85840151038389,30.355620280754337,36.83397622408485,18930,90.51708579063416,0.9967893958091736,27.57894736842105
101.cc,40.779387916062014,35.78595317725753,56.66706429996311,74.45480824995913,4001,87.16731667518616,0.9937285780906677,32.323232323232325
102.cc,25.733020649894335,20.522388059701488,45.377797464942795,56.4382956405061,5509,90.90147614479065,0.9893157482147217,23.310023310023308
103.cc,37.58147004593424,33.40336134453782,58.630299666963346,63.922480414600756,3393,89.34593796730042,0.9922587275505066,35.27131782945737
104.cc,34.570265458444005,31.237322515212984,55.48886629189042,59.84540150085914,2988,91.71059727668762,0.9967967867851257,31.679389312977097
105.cc,34.172476753429436,33.920704845814974,62.351450491962,77.7208965349763,3296,91.1996841430664,0.9950245022773743,37.28813559322034
106.cc,31.489429746464914,32.947976878612714,62.51280969598356,77.06226060482528,4641,91.48533940315247,0.996401309967041,36.27450980392157
107.cc,40.35013829256122,39.54545454545455,64.57145433218972,76.63467074530517,2909,92.0411467552185,0.99588543176651,43.66812227074236
108.cc,26.848164306349524,28.159457167090757,57.390500451524964,78.13498931205538,4663,87.59875297546387,0.9963858127593994,32.432432432432435
109.cc,29.84509784560385,29.044585987261147,53.26104909806083,67.48680025119899,5378,83.76219868659973,0.9835948944091797,25.40983606557377
11.cc,54.760911406021144,48.41149773071105,68.71208985503779,83.17541296278131,1925,92.52617955207825,0.9981704354286194,55.34591194968554
110.cc,24.360106394080457,23.497997329773032,49.81325298991469,71.90667012749601,2931,89.84445333480835,0.994992733001709,28.688524590163933
111.cc,24.84655040586417,26.43029814665592,53.29215259029699,74.81566575486033,4567,91.03848338127136,0.9955222010612488,28.618421052631575
112.cc,34.383952078537206,27.214076246334308,53.7714656530784,70.75209762837656,5598,90.58207869529724,0.9975603818893433,33.24396782841823
113.cc,24.419162233755277,22.110552763819097,44.098454777212645,73.07410310035539,1969,89.8974359035492,0.9954208135604858,16.528925619834713
114.cc,37.704384746276936,33.07943416757345,57.620763632044394,74.40702903661344,3081,91.66279435157776,0.9969245791435242,33.33333333333333
115.cc,42.70299605842668,44.523597506678534,71.68338327127242,82.52879123358903,3882,90.650475025177,0.9965572953224182,45.0
116.cc,45.17688182122951,43.74999999999999,69.60186910714474,78.25243056838976,4242,92.74940490722656,0.9975030422210693,39.63414634146341
117.cc,55.88804278697307,45.92094196804037,70.52191885170359,76.64778078347967,3526,93.29795837402344,0.9983042478561401,39.75155279503105
118.cc,45.82270335456623,41.286462228870604,60.43275365147802,63.905983991324675,4361,94.2550003528595,0.9982349872589111,41.34615384615385
119.cc,42.29412624604625,36.08046722907203,53.58447168184941,58.299483736042966,5326,93.28648447990417,0.9972100257873535,39.82035928143712
12.cc,22.38110970432531,26.086956521739125,55.41472247660357,77.91997160274917,5470,90.54862856864929,0.9958376884460449,32.49097472924188
120.cc,46.157597039375865,39.26739926739926,67.15116079556478,79.60186949053937,4312,91.74686074256897,0.9973812103271484,40.94955489614243
121.cc,38.44392970546804,31.98433420365535,60.68286321753419,77.18006499078562,5260,93.92213225364685,0.9980167150497437,34.20365535248042
122.cc,54.29044630473786,64.76190476190476,71.17393196695596,73.46161386922402,989,96.17578387260437,0.9989595413208008,58.45070422535211
123.cc,42.83108250237573,45.4954954954955,58.234394565276716,64.67739361092406,1930,93.92271041870117,0.9986940026283264,44.84536082474227
124.cc,31.363909846011282,40.224719101123604,63.272656611920844,81.86883230274819,3278,92.32625961303711,0.996214747428894,37.38317757009346
125.cc,29.617194269289097,31.618569636135508,56.328335263118326,71.74863642428744,2918,91.94000959396362,0.996434211730957,32.18884120171674
126.cc,25.56628664342148,33.95889186773905,64.45624838771307,82.39059259103784,4402,93.2759702205658,0.9981445074081421,35.0
127.cc,54.76712185044474,52.94855708908406,73.23467939008515,84.40314051382272,2003,91.65298342704773,0.9963331818580627,45.78947368421053
128.cc,47.08854164064576,55.872291904218926,73.44899233255862,86.25194929847545,1826,91.46808385848999,0.9970605969429016,39.1705069124424
129.cc,21.638500020670502,26.72209026128266,57.113902969334006,80.40836404488239,7299,91.85342192649841,0.997271716594696,32.8125
13.cc,19.388710586986544,19.818562456385205,44.80963351118233,61.686591053227346,13501,86.23847961425781,0.9895980954170227,32.02614379084967
130.cc,31.88379422042429,36.38392857142857,65.76464522359522,79.93823856591341,3359,91.81517362594604,0.996565580368042,29.218106995884774
131.cc,33.92096835490663,41.44144144144144,59.115357401068195,78.6446403632011,2746,92.27675199508667,0.9976563453674316,30.357142857142854
132.cc,17.145977577099778,24.940805051302288,48.462175888503964,76.96024491692417,5994,91.74460768699646,0.9973103404045105,23.52941176470588
133.cc,60.62570139894765,66.5625,78.74834713953479,88.60141640246039,1036,93.90413165092468,0.9980744123458862,58.97435897435898
134.cc,22.803526138031852,25.91508052708638,57.54358390909766,77.46061500829084,7145,90.68058133125305,0.9966253042221069,26.72413793103448
135.cc,64.19382604072267,59.62264150943395,82.21295406615636,89.55451081834563,1153,94.26731467247009,0.9971970319747925,53.896103896103895
