file,BLEU,ROUGE_L,ChrF,CodeBLEU,Levenshtein,CodeBERTScore,EmbeddingCosine,CloneJaccard
1.cc,63.498977372560525,74.43037974683544,77.03015814185707,80.89473951705362,545,93.67833137512207,0.9963282346725464,62.37623762376238
10.cc,36.90418528940834,34.85477178423236,62.14658732649993,74.9783780647438,3727,91.48428440093994,0.9964228868484497,36.12167300380228
100.cc,10.267713878863985,24.72256473489519,31.75888192228377,38.321181869586276,18592,90.41125774383545,0.9964415431022644,25.477707006369428
101.cc,39.91368651002454,33.86960203217612,54.74086314214199,72.87368996356805,3951,86.61896586418152,0.9924894571304321,29.931972789115648
102.cc,27.41701786213889,23.29113924050633,44.671665872979545,56.839407103429785,5195,90.86342453956604,0.9937237501144409,22.015915119363395
103.cc,36.51455745801267,31.862217438105482,57.259507676285835,68.4958455772001,3330,88.8956069946289,0.9944381713867188,35.483870967741936
104.cc,34.89925925912804,34.97854077253219,54.02271845565216,60.94775912570067,2745,91.73668026924133,0.9975294470787048,34.285714285714285
105.cc,31.870013581284667,32.083333333333336,63.20104880104325,78.0274985761367,3692,91.11810326576233,0.9933645725250244,35.146443514644346
106.cc,33.32348954249928,36.2555720653789,61.549862793392776,78.31754118857458,4848,88.29521536827087,0.9969944357872009,38.07692307692307
107.cc,35.105342697417605,32.86713286713287,58.732971931278165,76.76591825683788,2916,90.37505984306335,0.9928643107414246,38.05309734513274
108.cc,25.49740732133112,25.938566552901023,54.962123895540515,77.38852808870553,4456,86.45927309989929,0.9950063228607178,28.000000000000004
109.cc,33.152813900569065,28.12742812742812,48.46375405552393,66.84474185184693,5108,85.43650507926941,0.9809730648994446,25.878594249201274
11.cc,56.26968549963344,54.263565891472865,71.85749279003923,83.29186967711968,1695,91.57556295394897,0.9966996908187866,51.74418604651163
110.cc,26.81203527061156,25.734265734265737,48.961820401088694,73.18789847751131,2723,89.55383896827698,0.9908415675163269,29.493087557603687
111.cc,36.35969436491646,30.56092843326886,54.51808789213727,74.35033447592593,3381,90.03562927246094,0.9954276084899902,29.8932384341637
112.cc,36.00713821040671,25.66646001239925,54.94589415840719,73.19060002564804,5697,89.0241265296936,0.9950379133224487,29.144385026737968
113.cc,30.1173335925707,24.609375,48.05801873524935,73.80546460539345,1523,91.71862602233887,0.9970145225524902,17.857142857142858
114.cc,29.43400136368119,27.85340314136126,52.896566920441636,72.94698223313692,3978,91.85894131660461,0.995653510093689,30.46875
115.cc,47.10711553974269,49.478672985782,73.52923332820014,83.78082897930894,3549,93.12553405761719,0.997124195098877,48.44961240310077
116.cc,45.20096070762737,42.99065420560748,69.95762783498222,79.21819024580871,3789,94.02247071266174,0.9979673624038696,40.51446945337621
117.cc,48.167385071585755,46.26278520849724,69.03057573991964,79.46971359906195,3904,93.41650605201721,0.9955316781997681,38.762214983713356
118.cc,41.58869291747409,39.07863383637808,56.18101609284775,56.51200866119641,4031,95.78444957733154,0.9984197616577148,41.44736842105263
119.cc,34.93563435604854,37.04735376044568,49.710748192642875,50.513567424302444,5300,92.926687002182,0.9978258013725281,39.38461538461539
12.cc,22.025904288064446,28.037383177570092,53.90649096600851,77.26261110653114,5607,89.51134085655212,0.9952574968338013,35.08064516129033
120.cc,47.32690167610607,42.40924092409241,65.58075421985868,72.83971354245185,3744,93.6777114868164,0.9978976249694824,43.389830508474574
121.cc,33.58124374714663,32.78472679394338,57.761347640649184,72.85861572988715,5254,92.89485812187195,0.996490478515625,34.36619718309859
122.cc,46.515072122288345,62.6465661641541,66.12565083936805,71.21612256336893,1234,92.67891049385071,0.9928123950958252,53.956834532374096
123.cc,54.399553233865305,54.928017718715395,63.669965743113096,81.44504886211114,1885,95.32467722892761,0.9985032677650452,46.1139896373057
124.cc,46.61671535192818,46.80232558139535,68.91505053434159,83.94025408973495,1396,93.49774718284607,0.9965443015098572,50.0
125.cc,32.49958460699374,37.546933667083856,59.281741897401695,76.82813784385635,2582,92.06395149230957,0.9964946508407593,35.56701030927835
126.cc,34.124160840252394,40.7040704070407,68.24023109929499,82.69482678007203,2879,93.5244083404541,0.9974344968795776,40.0
127.cc,54.58155784396426,57.76566757493187,65.34736260945459,83.37380365609583,1202,95.4316794872284,0.9972797632217407,49.668874172185426
128.cc,42.97427261800158,41.787439613526566,65.69934019189537,82.97810057375318,2201,94.22433376312256,0.9968271255493164,38.97435897435898
129.cc,20.920959185098717,21.345029239766077,53.91713128764286,72.79050908612335,5417,91.33598208427429,0.9952501654624939,27.85234899328859
13.cc,18.781959416683407,22.046109510086456,45.091359018630676,60.45904257625019,13787,84.37724709510803,0.9832144975662231,31.879194630872483
130.cc,31.006368999679985,37.706511175898925,65.2362278696443,80.62134300806753,3989,93.5991644859314,0.9983522891998291,39.1705069124424
131.cc,40.56001836080092,41.19170984455959,62.96783089743836,80.34916018484284,2332,91.00135564804077,0.9959502220153809,36.868686868686865
132.cc,27.489876482313385,36.95652173913044,63.86119364890058,82.23525867486471,4231,92.05470681190491,0.9973609447479248,39.111111111111114
133.cc,52.73622579483986,60.8424336973479,73.97036022834286,84.38198416546942,1311,96.72025442123413,0.9992405772209167,51.973684210526315
134.cc,23.152045497397683,22.999222999222997,58.472570475327636,76.72944214198169,6215,92.62111186981201,0.9957948923110962,26.34730538922156
135.cc,39.2112695670423,47.113884555382214,71.61326882847926,83.01861970485282,2067,92.57734417915344,0.9978420734405518,45.05494505494506
136.cc,49.349757618273365,49.32432432432432,70.24913114840443,82.366816515639,1758,91.90318584442139,0.9969477653503418,53.74149659863946
137.cc,47.5168628380544,52.325581395348856,64.22057325133034,75.73627091187006,1749,92.0504629611969,0.9949749708175659,46.62576687116564
138.cc,45.971656461614515,55.5407209612817,60.59799378971482,70.55281997818057,1803,93.16188097000122,0.99663907289505,53.896103896103895
139.cc,29.981946291971358,36.93693693693694,46.72774665337481,52.96654644746776,3325,92.2136902809143,0.9960382580757141,41.208791208791204
14.cc,15.628421889533378,19.05439033060789,31.245862311534633,35.38416655189182,13189,90.12139439582825,0.9913786053657532,26.857142857142858
140.cc,48.75726186234471,47.7657935285054,64.26587186406448,78.95053724675924,1615,93.60537528991699,0.9983677864074707,50.29940119760479
141.cc,48.197021622900884,51.5759312320917,67.58986437798839,83.6161774533821,1648,95.33026218414307,0.9961135387420654,39.1812865497076
142.cc,52.16456419356184,53.003533568904594,57.506112299037405,81.05449033467504,1373,96.38808965682983,0.9994285702705383,45.94594594594595
143.cc,49.10224807808542,51.06382978723405,56.42238957959057,77.28989777545851,1709,95.49073576927185,0.998828649520874,43.91891891891892
144.cc,49.472776700848,48.32826747720365,60.83463170453022,77.77885850190367,1716,95.17813324928284,0.9978854656219482,41.37931034482759
145.cc,30.28169152811689,42.508710801393725,63.714565268867965,83.62582697622275,3603,90.83857536315918,0.99626225233078,36.160714285714285
146.cc,36.08183113075959,39.285714285714285,62.985444243408764,78.80146573994735,2544,92.35647320747375,0.9981799125671387,38.67924528301887
147.cc,63.11854225380482,59.818731117824775,75.68812561610785,87.38810407561822,1166,96.04328870773315,0.9993844032287598,55.38461538461539
148.cc,49.67421337798947,47.14640198511166,64.290121860629,82.54450363341567,1579,94.48809027671814,0.9979528188705444,39.33333333333333
149.cc,59.15151423369045,61.85185185185185,68.29839373396858,84.61101489548163,884,96.42851948738098,0.9991172552108765,53.90625
15.cc,28.627830782786695,17.71428571428571,52.65368818256421,71.09853066922662,10772,86.11342906951904,0.9922519326210022,27.75862068965517
150.cc,63.13591984102454,64.74358974358975,71.56328755921915,85.89187947745081,1085,94.27227973937988,0.9961734414100647,53.284671532846716
151.cc,68.74445499092462,77.85234899328859,80.02060114873522,86.64730725321739,428,96.58336639404297,0.999341607093811,66.97247706422019
152.cc,73.26336317265124,80.17429193899781,83.1311764538504,89.721174964351,465,98.07677268981934,0.9993953108787537,71.02803738317756
153.cc,60.965965437149045,64.42953020134229,73.10787738431242,85.81401352422392,1106,95.34900784492493,0.998590886592865,53.205128205128204
154.cc,36.93943758210601,39.12175648702595,61.36856516603964,78.31048787114277,2925,92.93849468231201,0.9958875179290771,34.65703971119133
155.cc,27.876985568741688,28.57142857142857,54.900240476270945,76.0028815972563,4693,94.34529542922974,0.997268795967102,31.338028169014088
156.cc,33.47302061036585,32.46492985971944,59.50177111133031,76.37052746166609,3259,92.20277070999146,0.9968776106834412,35.094339622641506
157.cc,19.53794604678096,21.45850796311819,45.99725960515841,70.85548983477568,5275,91.12717509269714,0.9960277676582336,25.259515570934255
158.cc,56.179361462376946,56.661562021439515,69.31361027299448,81.83734255370166,1635,95.67700028419495,0.9983904957771301,53.37078651685393
159.cc,44.27915253082072,51.07398568019092,71.07033175067328,80.94497970275509,2163,94.12915110588074,0.9984798431396484,54.385964912280706
16.cc,32.22382521507182,27.62022194821208,48.42420460424206,56.41989046938352,7083,90.934818983078,0.9957649111747742,40.42553191489361
