file,BLEU,ROUGE_L,ChrF,CodeBLEU,Levenshtein,CodeBERTScore,EmbeddingCosine,CloneJaccard
1.cc,64.16192045002688,74.74747474747475,77.51913030895795,81.90164042344004,540,93.62099170684814,0.9956926703453064,62.37623762376238
10.cc,27.950462989070914,27.741330834114336,56.642521796288705,72.8189609149828,3910,90.99908471107483,0.9959207773208618,30.79584775086505
100.cc,7.6097050386503255,25.409299279633267,30.516967238947114,37.75183586180589,18930,90.4683768749237,0.9957085847854614,24.47257383966245
101.cc,39.856749961730905,32.45149911816579,56.51844569579516,72.92721891687609,3869,87.32138872146606,0.9944689869880676,31.141868512110726
102.cc,23.985080484254716,20.30117122141662,44.97601228063689,61.73134055104035,6067,92.07663536071777,0.9950469732284546,22.84263959390863
103.cc,26.758525770473764,35.78947368421053,52.337788972331424,53.339642913722166,3129,89.59951400756836,0.9930956363677979,34.418604651162795
104.cc,40.062855868391786,35.0612629594722,59.61596539295617,72.92631723767015,2842,91.54528379440308,0.997438907623291,35.573122529644266
105.cc,35.001939701339296,35.691657866948255,62.87737303018105,79.8734562056431,3537,91.68403744697571,0.9945207238197327,37.55102040816327
106.cc,33.8934681578786,35.78468536770281,62.86490030203217,78.19193463260181,4398,89.93392586708069,0.993983268737793,35.37906137184115
107.cc,31.5696322077619,28.029504741833506,58.22555413544039,76.80935432029591,3599,89.82315063476562,0.9922125339508057,32.677165354330704
108.cc,24.39680147095315,24.500907441016338,53.71085312621786,74.2116357443421,4061,88.28247785568237,0.9954250454902649,27.3015873015873
109.cc,25.580275258816528,24.260712130356065,51.29092318902016,75.8321415589936,7112,87.09434270858765,0.9804151654243469,24.216524216524217
11.cc,49.483007927959925,49.59785522788204,73.42438802638107,84.13365109232736,2488,93.14711689949036,0.9979039430618286,51.32275132275132
110.cc,30.556711740671062,25.161290322580644,46.556820597963025,69.9932589498054,2167,90.21598696708679,0.9949350953102112,27.142857142857142
111.cc,28.899813522522226,27.77292576419214,54.03927393761674,74.58729092260415,4294,89.70829248428345,0.9950105547904968,25.23961661341853
112.cc,35.63164070084207,31.249999999999993,52.27103085072441,67.97541534530761,5145,89.00090456008911,0.9953192472457886,32.64705882352941
113.cc,38.45385448264585,43.15992292870906,51.65453313646101,72.27184119451665,1502,90.62825441360474,0.9955902695655823,22.47191011235955
114.cc,43.271580135503974,39.26940639269406,62.402320306972456,78.157651845728,2764,92.86330342292786,0.9961569905281067,37.547892720306514
115.cc,46.73005106932141,54.47963800904978,73.8030783336645,84.04984991131018,3324,95.05124092102051,0.9968303442001343,55.51020408163265
116.cc,56.24426075984278,48.205128205128204,71.43101294840227,83.24772925796222,3186,95.5204427242279,0.998510479927063,41.979522184300336
117.cc,50.55116924979085,45.49918166939444,67.12594617699791,79.50430090495337,3866,94.17979717254639,0.9964087009429932,38.72053872053872
118.cc,48.11122323208757,39.76172747580045,61.10128521514311,67.01690134534118,4635,94.98232007026672,0.9970030784606934,43.278688524590166
119.cc,36.38051631852491,38.84057971014492,49.004821888068115,46.50093171553479,5035,94.49518918991089,0.9984994530677795,42.524916943521596
12.cc,19.412563145173603,25.185185185185183,50.70982619048935,74.9472859426524,5750,90.01513123512268,0.9942796230316162,32.57575757575758
120.cc,45.15068604591055,37.55522827687777,67.13524217862464,78.97540482983875,4502,93.21298003196716,0.9974950551986694,39.59537572254335
121.cc,39.864206305557865,33.21454027084818,57.765773217959016,72.1290510766406,4637,93.05974245071411,0.995669424533844,34.146341463414636
122.cc,42.80423949603498,58.98778359511344,61.62241347848677,69.32383493888975,1282,93.61696243286133,0.99775630235672,51.515151515151516
