file,BLEU,ROUGE_L,ChrF,CodeBLEU,Levenshtein,CodeBERTScore,EmbeddingCosine,CloneJaccard
1.cc,64.21106787820773,74.9367088607595,77.46485866043433,81.82091647344659,530,93.65708827972412,0.9959208965301514,61.386138613861384
10.cc,32.45491671147787,31.901840490797547,59.06517581082662,72.60232926690676,3858,90.6426191329956,0.9958568215370178,31.182795698924732
100.cc,9.521872200917304,22.398477157360404,31.383998404992987,42.357758681432536,18609,90.07256031036377,0.9958882927894592,24.693877551020407
101.cc,36.222566592971866,30.41556145004421,53.806730297253935,72.59531907494966,3915,86.92529201507568,0.9927511215209961,28.135593220338983
102.cc,31.47611945850153,23.975155279503106,47.74150730843672,59.14038608094325,5360,91.0878837108612,0.9936614632606506,23.94736842105263
103.cc,29.20969092882304,36.1881785283474,54.29730177164747,53.50413922434064,3223,89.74280953407288,0.9936084747314453,35.90909090909091
104.cc,36.753097354851036,33.573635427394436,55.484082670763115,59.239881368471195,2820,92.95284748077393,0.9972593784332275,33.99209486166008
105.cc,44.925267552628235,38.11944091486658,63.651907781510765,78.55057267079584,2498,91.66720509529114,0.9961071014404297,38.35616438356164
106.cc,37.63485593773265,36.53846153846154,62.271853685871115,78.06809408752832,4108,89.820796251297,0.9955883026123047,40.46692607003891
107.cc,38.04946148254671,34.7926267281106,64.25583875949269,78.56254635958628,3244,90.35310745239258,0.9957956671714783,40.17094017094017
108.cc,28.257121357636475,28.05343511450382,54.89107658223992,76.04471410589464,4278,87.7557635307312,0.9947167634963989,27.364864864864863
109.cc,26.969423269194994,25.575101488497964,50.68885195033918,71.29709144841797,6473,85.35050749778748,0.9804556369781494,23.9067055393586
11.cc,50.27844665773759,48.503937007874015,65.51664340955382,81.77651134621802,2015,92.06331372261047,0.9974046945571899,44.97041420118343
110.cc,28.6663952589088,24.924924924924923,48.574620914829495,74.30085396485782,2562,90.09155035018921,0.994957685470581,28.37209302325581
111.cc,31.162783208479304,27.206645898234683,50.336670441777585,69.95963722257088,3245,89.9175226688385,0.9942806363105774,25.291828793774318
112.cc,31.642142190382323,26.45647703906785,49.41988028636703,63.32913230884481,5155,89.25271034240723,0.9950491786003113,32.087227414330215
113.cc,30.46779556883007,27.458256029684602,48.05668914105147,72.14834398468315,1644,90.8978521823883,0.9960018396377563,22.340425531914892
114.cc,40.41682779852056,30.303030303030297,53.317911924988614,74.30798483211113,2909,91.06435179710388,0.9948734045028687,33.33333333333333
115.cc,54.20513285837564,47.75160599571734,71.64532755262682,81.62290668280485,2799,93.77261996269226,0.9981296062469482,47.93388429752066
116.cc,41.66911039569752,41.450777202072544,67.75460985474224,77.38071978739804,4900,93.74786615371704,0.9981385469436646,34.954407294832826
117.cc,55.046421265201936,48.877374784110536,67.74380844783845,77.68988989852726,3315,94.95063424110413,0.9970484375953674,38.775510204081634
118.cc,43.483289676763434,40.51789794364052,57.774067327122026,62.370632483849086,4449,92.52262115478516,0.9962232112884521,41.584158415841586
119.cc,32.639346396215956,38.467317806160786,46.89031417056292,43.468421462397075,5034,94.64436173439026,0.9964389204978943,42.25352112676056
12.cc,24.136135122300896,29.67032967032967,56.72184454777908,75.53290827693728,4140,90.10191559791565,0.9944677352905273,32.113821138211385
120.cc,45.669958036579956,37.36089030206677,65.1496093212483,75.85557101172242,4070,93.3769702911377,0.9971335530281067,39.42307692307692
121.cc,36.689073000353666,31.008801624915368,58.947588465303916,72.92102529216415,5354,91.78443551063538,0.995468258857727,34.08450704225352
122.cc,43.30754341508421,60.53097345132744,63.382993751774485,68.76546543816984,1203,94.49211359024048,0.9978908896446228,52.307692307692314
123.cc,45.41678109530189,43.47826086956522,58.47484388241608,76.79334557907909,2345,90.87764620780945,0.9946452975273132,38.54166666666667
124.cc,34.296990464704415,41.687979539641944,64.71262321910422,82.04982896778358,2450,93.30933690071106,0.9975082874298096,40.93567251461988
125.cc,39.73354698482839,42.07492795389049,57.958539387032104,74.30017332013749,2223,91.83605313301086,0.9953162670135498,36.75675675675676
126.cc,31.49426756322231,38.51554663991976,63.47198843512406,81.87575204722765,3404,94.58235502243042,0.9992934465408325,42.2680412371134
127.cc,49.04070767490104,52.72727272727272,61.39564919864201,77.74284126846943,1492,93.7484622001648,0.9975532293319702,41.37931034482759
128.cc,49.09316645628753,50.663449939686366,70.65644098676238,85.00385874947563,1832,96.50517106056213,0.9985055923461914,40.32258064516129
129.cc,23.231894083209635,24.011713030746705,56.13409814960425,74.2340260396219,5997,91.20728969573975,0.9975316524505615,33.088235294117645
13.cc,17.14811097698047,19.488699518340127,41.51551819222789,60.15355821107605,14125,83.00440907478333,0.983731746673584,27.68166089965398
130.cc,36.85044139850438,40.644361833952914,67.99705239526955,80.00329245692849,2789,94.78305578231812,0.9978435039520264,40.86021505376344
131.cc,37.62640713624209,43.91534391534391,55.62517076232197,77.63682746457845,1989,91.98793768882751,0.9978687763214111,32.417582417582416
132.cc,23.715044927635994,30.72289156626506,54.607179504808535,78.39949546069988,4197,92.15134978294373,0.9971411228179932,27.916666666666668
133.cc,49.016174899548595,54.6644844517185,66.49453775400318,83.70991251728852,1493,95.78920006752014,0.9989870190620422,42.01183431952663
134.cc,23.11230275443284,24.712202609363008,55.875743328602454,76.97710727977092,6184,92.7262008190155,0.995979905128479,24.207492795389047
135.cc,50.575761800574476,54.085603112840474,72.87916441056815,83.89810289875415,1437,92.34430193901062,0.9962762594223022,46.0
136.cc,56.50836991206761,53.40501792114695,70.59340404582389,81.1153322178051,1421,95.11824250221252,0.9980148077011108,55.00000000000001
137.cc,45.94262802186603,58.46153846153847,60.08594396196558,68.84792361496756,1395,94.31992173194885,0.9984711408615112,54.54545454545454
138.cc,43.00678468816112,50.87956698240866,58.04870220370005,69.70379941379659,2167,93.53002309799194,0.9981347322463989,42.76729559748428
139.cc,38.9667070000538,49.29116684841875,51.131806788357316,66.21827461734837,3086,91.85513257980347,0.9958751797676086,40.93567251461988
14.cc,14.299606832008504,19.222614840989397,31.570231768388336,32.443553359932245,13011,88.60215544700623,0.9905343651771545,26.247689463955638
140.cc,48.156874535905835,52.70049099836335,63.24533350649132,76.79732464535326,1672,92.35438108444214,0.9971902370452881,47.77070063694268
141.cc,34.50152207703063,41.722745625841185,57.10705144002786,80.37254142646614,2479,94.67965960502625,0.9972832202911377,34.33734939759036
142.cc,40.97728631087872,45.512820512820504,59.01969355702988,80.69392784997748,1844,93.22367906570435,0.9967066645622253,35.714285714285715
143.cc,27.07195835175063,32.587859424920126,53.78703518121818,78.60111665484638,3078,91.58105254173279,0.997087299823761,30.88235294117647
144.cc,41.07770328764064,39.78494623655914,65.28795236136553,78.80320171767889,2267,95.36018967628479,0.9987668991088867,37.68115942028986
145.cc,43.30871296183541,50.44510385756678,69.9627430199713,81.24337021733426,1797,91.48703217506409,0.9945725202560425,43.31550802139038
146.cc,50.23979859087754,45.047489823609226,68.48621181671393,81.09631545960173,2005,94.48391199111938,0.9977176189422607,43.21608040201005
147.cc,57.050512409926874,52.27272727272727,67.14323293458575,83.80545000768194,1196,95.23559212684631,0.9980369210243225,44.96124031007752
148.cc,50.98929488885323,52.56241787122208,65.09457777958426,80.40790327040031,1298,94.71427798271179,0.9974263906478882,44.696969696969695
149.cc,58.39263644604093,62.59259259259259,69.10917190955178,83.3337119447716,834,95.9390938282013,0.9987765550613403,52.38095238095239
15.cc,36.2897341273412,28.016267510167193,54.327261645692715,70.61326758406177,8064,87.17000484466553,0.992265522480011,38.983050847457626
150.cc,50.62919544140444,60.32906764168191,61.185158277436194,77.9838966192902,1003,94.4324254989624,0.9983105659484863,46.72131147540984
151.cc,68.48876824276567,78.08219178082192,79.80233565017208,85.89767953505802,469,96.07550501823425,0.9992629885673523,72.27722772277228
152.cc,60.169012954355416,67.78846153846155,72.81355149207094,81.4436663084291,622,95.27528285980225,0.9978617429733276,55.140186915887845
153.cc,49.956512820778066,60.560747663551396,66.44681301288507,74.2724796578417,1189,94.32443380355835,0.9974844455718994,48.888888888888886
154.cc,36.84727387196387,36.36363636363636,58.88792448276702,73.51690775237336,3038,92.41176843643188,0.9970041513442993,33.71647509578544
155.cc,21.103350505107525,27.17948717948718,50.94303654303722,69.77759813621695,4660,90.86552262306213,0.9957169890403748,27.881040892193308
156.cc,30.75547180476103,30.14778325123153,55.81298116287592,76.470830486545,3376,90.7744824886322,0.9960235357284546,30.384615384615383
157.cc,30.180235785415185,28.263214670981657,55.11458574856534,72.34255992931958,3005,91.60405993461609,0.9961384534835815,34.0080971659919
158.cc,50.085081930888606,53.18818040435459,62.28737044596948,77.79722319420047,1654,96.07329964637756,0.9992537498474121,47.28260869565217
159.cc,38.24343005721828,50.05688282138795,68.10285378341422,82.0219677483869,2479,95.00908851623535,0.9988454580307007,41.62679425837321
16.cc,29.538698129254975,25.10410469958358,45.54765894931091,53.51488662143249,7124,89.08827900886536,0.9935133457183838,38.0
160.cc,35.50529148586045,35.22267206477733,67.70377129071834,82.57765912728172,5836,93.96665096282959,0.9972351789474487,39.130434782608695
161.cc,45.97807361552959,45.920303605313094,70.57392941167005,80.90383187556345,3651,95.95577120780945,0.9991111755371094,48.458149779735685
162.cc,64.88500566279343,64.85013623978202,80.07473343830051,86.07916227045996,1196,96.23851776123047,0.999395489692688,68.21192052980133
163.cc,56.61126872119747,65.32846715328466,67.16317596993753,77.85988661256984,1031,96.23289704322815,0.9994540214538574,53.90070921985816
164.cc,41.054452217689295,40.81115335868187,57.138420840418505,71.5302265327814,2130,92.72217750549316,0.9975892305374146,44.19889502762431
165.cc,48.935831841847715,49.100257069408734,61.53230400029073,80.07102248714301,1967,93.33823323249817,0.997901439666748,35.051546391752574
166.cc,64.31835035945453,62.61980830670926,76.76697277682885,86.94987747143998,1267,95.95630168914795,0.9987233877182007,52.4390243902439
167.cc,52.04579174320358,53.05410122164048,75.84504520930656,86.49792566122908,1831,90.57326912879944,0.9946080446243286,51.28205128205128
168.cc,52.56337852321931,58.54800936768151,76.30957060788,85.85071614422975,2314,91.38528108596802,0.9973131418228149,48.13084112149533
169.cc,62.695593682319426,64.44444444444444,71.5174937659648,85.32897268810937,946,94.77436542510986,0.9984111785888672,52.67175572519084
17.cc,11.583881596664051,19.498148909913617,28.65355536506043,29.385101683983827,12598,88.57265710830688,0.9922703504562378,27.36077481840194
170.cc,55.41607800037348,50.526315789473685,66.74704143935512,75.69334637873072,2318,95.13103365898132,0.998832643032074,43.40425531914894
171.cc,53.35734874871938,54.11499436302141,67.94292160664922,76.82589893569568,2341,96.08116745948792,0.9991128444671631,50.22026431718062
172.cc,43.527932558594394,43.21223709369025,70.94113130279683,81.44808903660325,3628,95.01668214797974,0.9977971315383911,46.35036496350365
173.cc,50.33465053107424,42.15091066782307,71.84679475923087,82.73385063331801,3908,94.83485817909241,0.9984041452407837,45.96491228070175
174.cc,39.54324760169367,38.662486938349005,61.94302575004684,79.42659062754593,5165,94.86581683158875,0.9967635273933411,32.37410071942446
175.cc,65.02656031409681,70.92568448500653,75.02674455493019,79.59058412854823,1318,96.32707238197327,0.9993958473205566,56.17977528089888
176.cc,57.295497885050715,60.67415730337078,69.35466182643441,82.23478576353675,1332,93.50307583808899,0.9970182776451111,47.72727272727273
177.cc,45.36503755185501,43.05177111716622,54.22723923724424,64.04773400015713,3395,95.04133462905884,0.9984481334686279,37.66816143497758
178.cc,53.538406299467006,51.38461538461539,69.75211247485903,77.7148081392493,1710,95.21921277046204,0.9974126815795898,42.5531914893617
179.cc,57.12799836364111,55.379188712522044,74.97210426517019,85.46193646834264,1369,94.34146285057068,0.9975278973579407,49.101796407185624
18.cc,38.037350484247206,25.76687116564418,55.989021098967044,64.18954692397999,4272,92.07748174667358,0.9937172532081604,36.51452282157676
180.cc,54.05950093123455,58.45648604269294,68.27202583998292,77.00019792386357,1402,95.555979013443,0.9985030889511108,48.36601307189542
181.cc,59.41549376043985,58.235294117647065,73.67814952697177,82.96274631521139,1673,94.15478706359863,0.9984521865844727,42.69005847953216
182.cc,56.22675951840687,40.6813627254509,74.5694918281992,84.32892111898018,3222,94.87267732620239,0.999070405960083,48.87892376681614
183.cc,43.3134067924085,41.415012942191545,63.648183334392726,78.09270833460594,3242,95.32031416893005,0.9978039264678955,39.737991266375545
184.cc,55.29200976564232,50.04965243296922,80.39155016613944,85.34433585528483,2885,95.7777738571167,0.9991354942321777,62.254901960784316
185.cc,36.94196564488707,33.59718557607741,60.22376293884162,76.24348318306559,3634,95.02370357513428,0.9987140893936157,34.24124513618677
186.cc,38.64406622697228,40.90395480225988,67.323094836372,79.75857074877509,3320,92.35645532608032,0.9972828030586243,40.95238095238095
187.cc,28.952097778619063,31.100082712985937,59.15005024146877,66.59238572275957,4020,93.88691782951355,0.9983534216880798,33.191489361702125
188.cc,52.35151308020237,60.76260762607626,79.35133826566314,85.96885426161224,2256,91.41608476638794,0.9969235062599182,48.223350253807105
189.cc,37.60170034964273,39.94252873563218,62.095259248327515,77.17061756333423,2559,96.08984589576721,0.9985679388046265,37.82383419689119
19.cc,38.31522728697409,36.92307692307693,56.83978300634453,65.2601134904233,6270,87.73054480552673,0.9903843402862549,36.887608069164266
190.cc,29.168791375006084,36.32432432432432,63.88017544034113,79.73245542554204,3473,91.89903736114502,0.9951069355010986,33.46456692913386
191.cc,41.84201692024894,36.094674556213015,71.54531702988804,80.13257130897563,4195,92.2010600566864,0.996350884437561,42.69230769230769
192.cc,34.893682809054354,40.0,67.68948824355955,82.7312041642254,2685,94.10101175308228,0.9980334639549255,36.5
193.cc,32.72369827190753,36.152570480928695,59.302265340651736,75.89247189554159,2265,91.51005744934082,0.9942023158073425,35.44973544973545
194.cc,40.05844571043661,43.94281414597441,71.68922855511309,82.3227549461464,4233,91.22228622436523,0.9956173896789551,45.8955223880597
195.cc,51.37343884386443,47.40484429065744,69.35424555792521,81.29906295057921,1695,91.1511480808258,0.9963362216949463,49.112426035502956
196.cc,43.810469629182,44.346871569703616,71.42183375163013,81.16128651915392,3065,91.9909656047821,0.9971969127655029,43.722943722943725
197.cc,41.01282495496042,48.67256637168141,59.39498260988271,80.11742347602237,1965,90.47574996948242,0.994983971118927,36.666666666666664
198.cc,50.503397152524464,49.29032258064517,65.67978825713604,79.68913851522485,2095,92.794668674469,0.9970172643661499,37.38317757009346
199.cc,48.90147889987859,47.53747323340471,66.92119338820544,77.96556259190397,2358,95.69932818412781,0.9991321563720703,42.8
2.cc,40.26610731264311,50.89285714285714,65.91560729733247,83.02416572893667,657,93.51467490196228,0.9971199035644531,52.77777777777778
20.cc,40.3095343398903,32.865731462925844,56.979086250270164,68.84582979843638,3822,87.93266415596008,0.9945315718650818,28.213166144200624
200.cc,52.593227819067714,45.03735325506937,69.64233688704506,73.35955186503833,2841,95.27192115783691,0.9969409704208374,49.107142857142854
201.cc,56.856780199262275,55.22788203753352,72.07057236815805,79.65467536193884,2021,95.4343855381012,0.9986293315887451,47.61904761904761
202.cc,28.191508169023365,28.342674139311452,59.222610501268434,74.28909372020033,5511,92.07379221916199,0.9966318011283875,33.980582524271846
203.cc,43.390282742577874,37.99830364715861,66.446452841821,76.97370715712043,3787,92.12469458580017,0.9968181848526001,39.57597173144876
204.cc,37.22333331148171,28.54230377166157,53.36159541800007,71.78395767479442,3626,91.34255647659302,0.9960526823997498,32.82442748091603
205.cc,49.64693647829474,41.825902335456476,66.96852169394411,73.79204006159242,2968,93.81130337715149,0.9959536790847778,41.452991452991455
206.cc,33.571155803711676,33.49101229895932,60.36950510307534,77.52808522104957,4130,92.84587502479553,0.994872510433197,33.70786516853933
207.cc,47.107476476081885,43.01075268817204,62.26323073353709,72.96842216521993,2644,94.36066746711731,0.9954699277877808,38.52459016393443
208.cc,27.476145544469496,33.3965844402277,62.88786774195676,80.93214895840116,4049,93.52349638938904,0.9980682730674744,33.33333333333333
209.cc,37.04290621989704,42.34234234234235,68.376654853773,77.92653079478109,3437,93.16998720169067,0.9978195428848267,40.80717488789238
21.cc,39.93656413249321,24.375917767988255,57.944036087905715,68.41640427021447,5957,88.96951675415039,0.9924675226211548,44.75524475524475
210.cc,33.392793040131075,40.909090909090914,66.97682244932481,80.3232562047181,5917,94.08028721809387,0.9971189498901367,34.21926910299003
211.cc,52.390662695856356,51.0585305105853,71.21859230621882,78.42409125108934,1963,93.73072981834412,0.9988902807235718,43.913043478260875
212.cc,37.4911716542907,50.56818181818182,57.34209758525412,52.061949077401025,2258,94.67175006866455,0.998226523399353,36.633663366336634
